wind_code,name,family,category,is_active,priority,is_concept,view_key,view_label,notes
8841072.WI,反关税指数,wind_concept,Wind热门概念指数,true,39954,true,wind_hot_concept,Wind热门概念,
8841073.WI,机电产品指数,wind_concept,Wind热门概念指数,false,29407,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841074.WI,无感支付指数,wind_concept,Wind热门概念指数,false,29406,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841075.WI,医药连锁指数,wind_concept,Wind热门概念指数,false,29405,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841076.WI,参股药明康德指数,wind_concept,Wind热门概念指数,false,29404,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841077.WI,无缝钢管指数,wind_concept,Wind热门概念指数,false,29403,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841078.WI,苯酚指数,wind_concept,Wind热门概念指数,false,29402,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841079.WI,挖掘机指数,wind_concept,Wind热门概念指数,true,39953,true,wind_hot_concept,Wind热门概念,
8841080.WI,中船系指数,wind_concept,Wind热门概念指数,true,39952,true,wind_hot_concept,Wind热门概念,
8841081.WI,机器视觉指数,wind_concept,Wind热门概念指数,true,39951,true,wind_hot_concept,Wind热门概念,
8841082.WI,盐湖提锂指数,wind_concept,Wind热门概念指数,true,39950,true,wind_hot_concept,Wind热门概念,
8841083.WI,钴矿指数,wind_concept,Wind热门概念指数,true,39949,true,wind_hot_concept,Wind热门概念,
8841084.WI,室内导航指数,wind_concept,Wind热门概念指数,false,29396,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841085.WI,CDR概念指数,wind_concept,Wind热门概念指数,false,29395,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841086.WI,中概股回归指数,wind_concept,Wind热门概念指数,false,29394,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841087.WI,仿制药指数,wind_concept,Wind热门概念指数,true,39948,true,wind_hot_concept,Wind热门概念,
8841088.WI,崇明生态岛指数,wind_concept,Wind热门概念指数,false,29392,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841089.WI,稀土指数,wind_concept,Wind热门概念指数,true,39947,true,wind_hot_concept,Wind热门概念,
8841090.WI,万得预增指数,wind_concept,Wind热门概念指数,true,39946,true,wind_hot_concept,Wind热门概念,
8841091.WI,海南省国资指数,wind_concept,Wind热门概念指数,false,29389,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841092.WI,合资企业指数,wind_concept,Wind热门概念指数,false,29388,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841093.WI,知识产权指数,wind_concept,Wind热门概念指数,false,29387,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841094.WI,金融开放指数,wind_concept,Wind热门概念指数,false,29386,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841095.WI,纯碱指数,wind_concept,Wind热门概念指数,false,29385,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841096.WI,晶圆产业指数,wind_concept,Wind热门概念指数,true,39945,true,wind_hot_concept,Wind热门概念,
8841097.WI,云通信指数,wind_concept,Wind热门概念指数,false,29383,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841098.WI,高送转预期指数,wind_concept,Wind热门概念指数,true,39944,true,wind_hot_concept,Wind热门概念,
8841099.WI,领涨龙头指数,wind_concept,Wind热门概念指数,false,29381,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841100.WI,蔚来汽车指数,wind_concept,Wind热门概念指数,false,29380,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841101.WI,陆股通重仓指数,wind_concept,Wind热门概念指数,false,29379,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841102.WI,波音公司指数,wind_concept,Wind热门概念指数,false,29378,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841103.WI,扭亏指数,wind_concept,Wind热门概念指数,false,29377,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841104.WI,超导指数,wind_concept,Wind热门概念指数,true,39943,true,wind_hot_concept,Wind热门概念,
8841105.WI,大豆指数,wind_concept,Wind热门概念指数,false,29375,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841106.WI,摘帽指数,wind_concept,Wind热门概念指数,false,29374,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841107.WI,次新股指数,wind_concept,Wind热门概念指数,true,39942,true,wind_hot_concept,Wind热门概念,
8841108.WI,棉花指数,wind_concept,Wind热门概念指数,false,29372,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841109.WI,化妆品指数,wind_concept,Wind热门概念指数,false,29371,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841110.WI,油价上调指数,wind_concept,Wind热门概念指数,false,29370,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841111.WI,钢铁电商指数,wind_concept,Wind热门概念指数,false,29369,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841112.WI,沪伦通指数,wind_concept,Wind热门概念指数,false,29368,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841113.WI,电子车牌指数,wind_concept,Wind热门概念指数,false,29367,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841114.WI,超级细菌指数,wind_concept,Wind热门概念指数,false,29366,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841115.WI,冬奥会指数,wind_concept,Wind热门概念指数,false,29365,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841116.WI,重庆自贸区指数,wind_concept,Wind热门概念指数,false,29364,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841117.WI,智慧林业指数,wind_concept,Wind热门概念指数,false,29363,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841118.WI,养老金指数,wind_concept,Wind热门概念指数,false,29362,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841119.WI,四川自贸区指数,wind_concept,Wind热门概念指数,false,29361,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841120.WI,陕西自贸区指数,wind_concept,Wind热门概念指数,false,29360,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841640.WI,硅能源指数,wind_concept,Wind热门概念指数,true,39819,true,wind_hot_concept,Wind热门概念,
8841641.WI,能源出海指数,wind_concept,Wind热门概念指数,true,39818,true,wind_hot_concept,Wind热门概念,
8841642.WI,环氧丙烷指数,wind_concept,Wind热门概念指数,false,29357,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841643.WI,电池回收指数,wind_concept,Wind热门概念指数,true,39817,true,wind_hot_concept,Wind热门概念,
8841644.WI,信创产业指数,wind_concept,Wind热门概念指数,true,39816,true,wind_hot_concept,Wind热门概念,
8841645.WI,跨境支付指数,wind_concept,Wind热门概念指数,true,39815,true,wind_hot_concept,Wind热门概念,
8841646.WI,TMT指数,wind_concept,Wind热门概念指数,false,29353,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841647.WI,工业软件指数,wind_concept,Wind热门概念指数,false,29352,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841648.WI,PVDF指数,wind_concept,Wind热门概念指数,false,29351,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841649.WI,单克隆抗体指数,wind_concept,Wind热门概念指数,false,29350,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841650.WI,雷达指数,wind_concept,Wind热门概念指数,true,39814,true,wind_hot_concept,Wind热门概念,
8841651.WI,数据安全指数,wind_concept,Wind热门概念指数,true,39813,true,wind_hot_concept,Wind热门概念,
8841652.WI,汽车芯片指数,wind_concept,Wind热门概念指数,true,39812,true,wind_hot_concept,Wind热门概念,
8841653.WI,预期提升指数,wind_concept,Wind热门概念指数,true,39811,true,wind_hot_concept,Wind热门概念,
8841654.WI,万得超大盘股指数,wind_concept,Wind热门概念指数,false,29345,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841655.WI,万得中盘股指数,wind_concept,Wind热门概念指数,false,29344,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841656.WI,万得小盘股指数,wind_concept,Wind热门概念指数,false,29343,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841657.WI,WEB3.0指数,wind_concept,Wind热门概念指数,true,39810,true,wind_hot_concept,Wind热门概念,
8841658.WI,医保支付改革指数,wind_concept,Wind热门概念指数,true,39809,true,wind_hot_concept,Wind热门概念,
8841659.WI,自主可控指数,wind_concept,Wind热门概念指数,true,39808,true,wind_hot_concept,Wind热门概念,
8841660.WI,AIGC指数,wind_concept,Wind热门概念指数,true,39806,true,wind_hot_concept,Wind热门概念,
8841662.WI,央企指数,wind_concept,Wind热门概念指数,true,39805,true,wind_hot_concept,Wind热门概念,
8841663.WI,熊去氧胆酸指数,wind_concept,Wind热门概念指数,false,29337,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841664.WI,抗病毒面料指数,wind_concept,Wind热门概念指数,false,29336,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841665.WI,数据要素指数,wind_concept,Wind热门概念指数,true,39804,true,wind_hot_concept,Wind热门概念,
8841666.WI,POE胶膜指数,wind_concept,Wind热门概念指数,false,29334,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841667.WI,直播带货指数,wind_concept,Wind热门概念指数,true,39803,true,wind_hot_concept,Wind热门概念,
8841668.WI,血氧仪指数,wind_concept,Wind热门概念指数,false,29332,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841669.WI,ChatGPT指数,wind_concept,Wind热门概念指数,true,39802,true,wind_hot_concept,Wind热门概念,
8841671.WI,固态电池指数,wind_concept,Wind热门概念指数,true,39801,true,wind_hot_concept,Wind热门概念,
8841672.WI,新经济指数,wind_concept,Wind热门概念指数,false,29329,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841673.WI,老经济指数,wind_concept,Wind热门概念指数,false,29328,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841674.WI,长寿酶(NMN)指数,wind_concept,Wind热门概念指数,false,29327,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841675.WI,换电站指数,wind_concept,Wind热门概念指数,false,29326,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841676.WI,新能源设备指数,wind_concept,Wind热门概念指数,false,29325,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841677.WI,数字水印指数,wind_concept,Wind热门概念指数,false,29324,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841678.WI,AI算力指数,wind_concept,Wind热门概念指数,true,39800,true,wind_hot_concept,Wind热门概念,
8841679.WI,时空大数据指数,wind_concept,Wind热门概念指数,true,39799,true,wind_hot_concept,Wind热门概念,
8841680.WI,6G指数,wind_concept,Wind热门概念指数,true,39798,true,wind_hot_concept,Wind热门概念,
8841681.WI,中特估指数,wind_concept,Wind热门概念指数,true,39797,true,wind_hot_concept,Wind热门概念,
8841682.WI,胶原蛋白指数,wind_concept,Wind热门概念指数,false,29319,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841683.WI,AI应用指数,wind_concept,Wind热门概念指数,true,39796,true,wind_hot_concept,Wind热门概念,
8841689.WI,口腔医疗指数,wind_concept,Wind热门概念指数,false,29317,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841690.WI,中文语料库指数,wind_concept,Wind热门概念指数,true,39794,true,wind_hot_concept,Wind热门概念,
8841691.WI,财通证券金股指数,wind_concept,Wind热门概念指数,false,29315,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841692.WI,民营企业综合指数,wind_concept,Wind热门概念指数,false,29314,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
8841693.WI,国企综合指数,wind_concept,Wind热门概念指数,false,29313,true,wind_hot_concept,Wind热门概念,不在Wind导出有效热门概念清单中
